NA,target.row,dist.to.feature,feature.name,feature.strand
1285.9,27308,-46611,NR_034019,-
1285.1,27309,-68892,NR_034019,-
1286,27310,1076,NR_033985,+
1286.1,27311,1949,NR_033985,+
1286.2,27312,1957,NR_033985,+
1286.3,27313,4479,NR_033985,+
1286.4,27314,4490,NR_033985,+
1286.5,27315,4500,NR_033985,+
2621,27316,34060,NM_001142466,+
262.11,27317,34061,NM_001142466,+
262.21,27318,34063,NM_001142466,+
262.31,27319,34069,NM_001142466,+
262.41,27320,34075,NM_001142466,+
262.51,27321,34090,NM_001142466,+
1297,27322,-20160,NR_110649,-
1297.1,27323,-20214,NR_110649,-
1297.2,27324,-20225,NR_110649,-
1297.3,27325,-99830,NR_110649,-
12982,27326,86611,NM_033226,-
1298.11,27327,86609,NM_033226,-
1299,27328,-70650,NM_003031,-
2684,27329,-584,NM_153029,-
268.11,27330,-597,NM_153029,-
268.21,27331,-604,NM_153029,-
268.31,27332,-200492,NM_153029,-
268.41,27333,-200494,NM_153029,-
268.51,27334,-200495,NM_153029,-
268.66,27335,-200504,NM_153029,-
268.71,27336,-200505,NM_153029,-
268.81,27337,-200507,NM_153029,-
268.91,27338,-200508,NM_153029,-
268.101,27339,-200514,NM_153029,-
268.111,27340,-200515,NM_153029,-
268.121,27341,-200536,NM_153029,-
268.131,27342,-200537,NM_153029,-
268.141,27343,-200541,NM_153029,-
268.151,27344,-200542,NM_153029,-
268.161,27345,-200557,NM_153029,-
268.171,27346,-200558,NM_153029,-
268.181,27347,-200560,NM_153029,-
268.191,27348,-200638,NM_153029,-
268.201,27349,-200973,NM_153029,-
268.211,27350,-200980,NM_153029,-
268.221,27351,-200982,NM_153029,-
268.231,27352,-200988,NM_153029,-
268.241,27353,-200991,NM_153029,-
268.251,27354,-200998,NM_153029,-
268.261,27355,-201000,NM_153029,-
268.271,27356,-201039,NM_153029,-
268.281,27357,-238572,NM_153029,-
13021,27358,268513,NM_004352,-
1302.1,27359,6609,NM_004352,-
1302.2,27360,4256,NM_004352,-
1302.3,27361,4255,NM_004352,-
1302.4,27362,3727,NM_004352,-
1302.5,27363,1242,NM_004352,-
1302.6,27364,1225,NM_004352,-
1302.7,27365,1159,NM_004352,-
1302.8,27366,420,NM_004352,-
1302.9,27367,414,NM_004352,-
1302.1,27368,405,NM_004352,-
1302.11,27369,216,NM_004352,-
1302.12,27370,207,NM_004352,-
1302.13,27371,198,NM_004352,-
1302.14,27372,197,NM_004352,-
1302.15,27373,196,NM_004352,-
1302.16,27374,195,NM_004352,-
1302.17,27375,188,NM_004352,-
1302.18,27376,179,NM_004352,-
1302.19,27377,177,NM_004352,-
1302.2,27378,-1480,NM_004352,-
1302.21,27379,-1485,NM_004352,-
1302.22,27380,-1488,NM_004352,-
1302.23,27381,-1503,NM_004352,-
1302.24,27382,-1505,NM_004352,-
1302.25,27383,-1510,NM_004352,-
1302.26,27384,-30468,NM_004352,-
2741,27385,41286,NM_144602,+
274.11,27386,58195,NM_144602,+
274.29,27387,58212,NM_144602,+
274.3,27388,91241,NM_144602,+
274.4,27389,91243,NM_144602,+
274.5,27390,91254,NM_144602,+
274.6,27391,91285,NM_144602,+
274.7,27392,91298,NM_144602,+
274.8,27393,91379,NM_144602,+
274.9,27394,91382,NM_144602,+
274.1,27395,110036,NM_144602,+
274.11,27396,111243,NM_144602,+
274.12,27397,117901,NM_144602,+
274.13,27398,117988,NM_144602,+
274.14,27399,125419,NM_144602,+
274.15,27400,125446,NM_144602,+
274.16,27401,125493,NM_144602,+
274.17,27402,137341,NM_144602,+
274.18,27403,142163,NM_144602,+
274.19,27404,142247,NM_144602,+
274.2,27405,151710,NM_144602,+
274.21,27406,161593,NM_144602,+
274.22,27407,165380,NM_144602,+
274.23,27408,165409,NM_144602,+
274.24,27409,165410,NM_144602,+
274.25,27410,165411,NM_144602,+
274.26,27411,165412,NM_144602,+
274.27,27412,165431,NM_144602,+
274.28,27413,183488,NM_144602,+
2774,27414,221873,NM_015069,-
277.11,27415,182050,NM_015069,-
277.29,27416,182049,NM_015069,-
277.31,27417,182030,NM_015069,-
277.41,27418,182015,NM_015069,-
277.51,27419,158549,NM_015069,-
277.61,27420,151089,NM_015069,-
277.7,27421,147215,NM_015069,-
277.8,27422,147205,NM_015069,-
277.9,27423,147190,NM_015069,-
277.1,27424,147154,NM_015069,-
277.11,27425,147151,NM_015069,-
277.12,27426,107354,NM_015069,-
277.13,27427,101288,NM_015069,-
277.14,27428,95501,NM_015069,-
277.15,27429,95417,NM_015069,-
277.16,27430,73415,NM_015069,-
277.17,27431,73407,NM_015069,-
277.18,27432,73386,NM_015069,-
277.19,27433,42095,NM_015069,-
277.2,27434,42061,NM_015069,-
277.21,27435,-12817,NM_015069,-
277.22,27436,-12827,NM_015069,-
277.23,27437,-12900,NM_015069,-
277.24,27438,-13106,NM_015069,-
277.25,27439,-13114,NM_015069,-
277.26,27440,-15209,NM_015069,-
277.27,27441,-16032,NM_015069,-
277.28,27442,-16041,NM_015069,-
2701,27443,3704,NM_001271620,-
270.11,27444,-9144,NM_001271620,-
270.21,27445,-26390,NM_001271620,-
317,27446,-21889,NM_001286057,+
3.19,27447,-21880,NM_001286057,+
3.22,27448,-21754,NM_001286057,+
3.32,27449,7823,NM_001286057,+
3.42,27450,7860,NM_001286057,+
3.51,27451,7887,NM_001286057,+
3.61,27452,7888,NM_001286057,+
13041,27453,765,NR_106829,+
1304.1,27454,9705,NR_106829,+
13061,27455,-34683,NM_001173984,-
2781,27456,-79922,NM_033119,+
278.1,27457,-79807,NM_033119,+
278.2,27458,-79804,NM_033119,+
278.3,27459,-69804,NM_033119,+
278.4,27460,-69788,NM_033119,+
278.5,27461,1177,NM_033119,+
278.6,27462,1194,NM_033119,+
278.7,27463,1195,NM_033119,+
278.8,27464,1202,NM_033119,+
278.9,27465,1216,NM_033119,+
278.1,27466,1225,NM_033119,+
278.11,27467,54885,NM_033119,+
278.12,27468,55422,NM_033119,+
278.13,27469,55441,NM_033119,+
13101,27470,-35486,NR_110908,+
13112,27471,-5386,NM_015247,+
13121,27472,99517,NM_001042412,+
1312.1,27473,99568,NM_001042412,+
1312.2,27474,99576,NM_001042412,+
1312.3,27475,99581,NM_001042412,+
13163,27476,-99688,NR_110913,+
1316.17,27477,-99532,NR_110913,+
1316.22,27478,-92935,NR_110913,+
1316.31,27479,-92844,NR_110913,+
1316.41,27480,-24883,NR_110913,+
13171,27481,36662,NM_001127892,-
1317.11,27482,36651,NM_001127892,-
1317.2,27483,36640,NM_001127892,-
1317.3,27484,36636,NM_001127892,-
1317.4,27485,16067,NM_001127892,-
1317.5,27486,16057,NM_001127892,-
1317.6,27487,16046,NM_001127892,-
1317.7,27488,16040,NM_001127892,-
1317.8,27489,16039,NM_001127892,-
1317.9,27490,15964,NM_001127892,-
1317.1,27491,15953,NM_001127892,-
1317.11,27492,15946,NM_001127892,-
1317.12,27493,554,NM_001127892,-
1317.13,27494,553,NM_001127892,-
1317.14,27495,548,NM_001127892,-
1317.15,27496,-198,NM_001127892,-
1317.16,27497,-203,NM_001127892,-
1317.17,27498,-214,NM_001127892,-
1317.18,27499,-215,NM_001127892,-
1317.19,27500,-222,NM_001127892,-
1317.2,27501,-223,NM_001127892,-
1317.21,27502,-239,NM_001127892,-
13181,27503,-110,NM_002968,-
1318.1,27504,-114,NM_002968,-
1318.2,27505,-119,NM_002968,-
1318.3,27506,-121,NM_002968,-
1318.4,27507,-597,NM_002968,-
1318.5,27508,-1294,NM_002968,-
1318.6,27509,-1295,NM_002968,-
1318.7,27510,-1303,NM_002968,-
1318.8,27511,-1339,NM_002968,-
1318.9,27512,-1398,NM_002968,-
1318.1,27513,-1400,NM_002968,-
1318.11,27514,-1413,NM_002968,-
1318.12,27515,-2617,NM_002968,-
1318.13,27516,-2624,NM_002968,-
1318.14,27517,-2645,NM_002968,-
1318.15,27518,-2684,NM_002968,-
1318.16,27519,-2687,NM_002968,-
1318.17,27520,-2689,NM_002968,-
1318.18,27521,-34177,NM_002968,-
1318.19,27522,-34185,NM_002968,-
1318.2,27523,-34263,NM_002968,-
1318.21,27524,-34269,NM_002968,-
279,27525,227,NM_001080430,-
279.1,27526,225,NM_001080430,-
2815,27527,189,NM_001146188,-
281.18,27528,177,NM_001146188,-
281.22,27529,142,NM_001146188,-
281.32,27530,130,NM_001146188,-
1325,27531,381,NR_119378,+
13273,27532,-6843,NM_001012398,-
13282,27533,5204,NM_001127897,-
13311,27534,92565,NM_024336,-
1331.11,27535,92503,NM_024336,-
1331.2,27536,92482,NM_024336,-
1331.3,27537,92126,NM_024336,-
1331.4,27538,92117,NM_024336,-
1331.5,27539,92107,NM_024336,-
1331.6,27540,92069,NM_024336,-
1331.7,27541,92055,NM_024336,-
1331.8,27542,3926,NM_024336,-
1331.9,27543,3923,NM_024336,-
1331.1,27544,3909,NM_024336,-
1331.11,27545,3900,NM_024336,-
1331.12,27546,3898,NM_024336,-
1331.13,27547,3896,NM_024336,-
1331.14,27548,3895,NM_024336,-
1331.15,27549,3864,NM_024336,-
1331.16,27550,3835,NM_024336,-
1331.17,27551,3814,NM_024336,-
1331.18,27552,2105,NM_024336,-
1331.19,27553,495,NM_024336,-
1331.2,27554,489,NM_024336,-
1331.21,27555,-3898,NM_024336,-
1331.22,27556,-3916,NM_024336,-
1331.23,27557,-3927,NM_024336,-
1331.24,27558,-4004,NM_024336,-
1331.25,27559,-4007,NM_024336,-
1331.26,27560,-4010,NM_024336,-
1331.27,27561,-4015,NM_024336,-
1331.28,27562,-4017,NM_024336,-
1331.29,27563,-4020,NM_024336,-
1331.3,27564,-4022,NM_024336,-
1331.31,27565,-4036,NM_024336,-
1331.32,27566,-4066,NM_024336,-
1331.33,27567,-51074,NM_024336,-
1331.34,27568,-151150,NM_024336,-
1331.35,27569,-151170,NM_024336,-
1331.36,27570,-151181,NM_024336,-
13342,27571,235971,NR_034106,-
1334.12,27572,253,NR_034106,-
13332,27573,982,NM_005853,+
1333.11,27574,987,NM_005853,+
1333.2,27575,990,NM_005853,+
1333.3,27576,1004,NM_005853,+
1333.4,27577,1005,NM_005853,+
1333.5,27578,1008,NM_005853,+
1333.6,27579,1009,NM_005853,+
1333.7,27580,1015,NM_005853,+
1333.8,27581,1016,NM_005853,+
1333.9,27582,1020,NM_005853,+
1333.1,27583,1026,NM_005853,+
1333.111,27584,1374,NM_005853,+
1333.12,27585,1384,NM_005853,+
1333.13,27586,1400,NM_005853,+
1333.14,27587,2060,NM_005853,+
1333.15,27588,2063,NM_005853,+
1333.16,27589,2066,NM_005853,+
1333.17,27590,2068,NM_005853,+
1333.18,27591,2075,NM_005853,+
1333.19,27592,2084,NM_005853,+
1333.2,27593,2362,NM_005853,+
1333.21,27594,2365,NM_005853,+
1333.22,27595,2368,NM_005853,+
1333.23,27596,2373,NM_005853,+
1333.24,27597,2377,NM_005853,+
1333.25,27598,2383,NM_005853,+
1333.26,27599,2386,NM_005853,+
1333.27,27600,2406,NM_005853,+
1333.28,27601,2411,NM_005853,+
1333.29,27602,2422,NM_005853,+
1333.3,27603,6008,NM_005853,+
1333.31,27604,6036,NM_005853,+
1333.32,27605,6572,NM_005853,+
1333.33,27606,6584,NM_005853,+
1333.34,27607,6590,NM_005853,+
1333.35,27608,6613,NM_005853,+
1333.36,27609,6632,NM_005853,+
1333.37,27610,6637,NM_005853,+
1333.38,27611,6638,NM_005853,+
1333.39,27612,6654,NM_005853,+
1333.4,27613,105270,NM_005853,+
1333.41,27614,114256,NM_005853,+
1333.42,27615,125681,NM_005853,+
1333.43,27616,160565,NM_005853,+
13383,27617,-91596,NM_024335,+
1338.13,27618,-882,NM_024335,+
1338.23,27619,-858,NM_024335,+
1338.33,27620,44,NM_024335,+
1338.43,27621,73,NM_024335,+
1338.51,27622,75,NM_024335,+
1338.61,27623,406,NM_024335,+
1338.71,27624,4555,NM_024335,+
1338.81,27625,4556,NM_024335,+
1338.91,27626,4589,NM_024335,+
1338.101,27627,46545,NM_024335,+
1338.111,27628,46551,NM_024335,+
1338.121,27629,46769,NM_024335,+
13402,27630,-43225,NM_004530,+
44,27631,-3389,NM_017839,+
13452,27632,319,NM_001266,-
1348,27633,-13644,NM_001025195,-
13492,27634,-20363,NR_026889,-
13512,27635,22013,NR_037499,+
1351.12,27636,72698,NR_037499,+
13522,27637,76007,NM_001144,-
1352.111,27638,74354,NM_001144,-
1352.23,27639,74346,NM_001144,-
13622,27640,-333,NR_001447,+
1362.12,27641,-324,NR_001447,+
1362.22,27642,-316,NR_001447,+
1362.32,27643,-262,NR_001447,+
1362.42,27644,-168,NR_001447,+
1362.52,27645,-164,NR_001447,+
1362.62,27646,-150,NR_001447,+
1362.72,27647,-146,NR_001447,+
1362.81,27648,-142,NR_001447,+
1362.91,27649,-134,NR_001447,+
1362.1,27650,-97,NR_001447,+
13562,27651,-29,NM_175617,+
1356.11,27652,-18,NM_175617,+
1356.21,27653,-15,NM_175617,+
1356.31,27654,6,NM_175617,+
1356.41,27655,7,NM_175617,+
1356.5,27656,9,NM_175617,+
1356.6,27657,13,NM_175617,+
1356.7,27658,18,NM_175617,+
1356.8,27659,27,NM_175617,+
1356.9,27660,32,NM_175617,+
13672,27661,-106,NM_176870,+
1367.16,27662,-66,NM_176870,+
1367.22,27663,-60,NM_176870,+
1367.32,27664,-55,NM_176870,+
1367.42,27665,-46,NM_176870,+
1367.51,27666,-45,NM_176870,+
1367.61,27667,-42,NM_176870,+
1367.71,27668,-32,NM_176870,+
1367.81,27669,-30,NM_176870,+
1367.91,27670,-14,NM_176870,+
1367.101,27671,20,NM_176870,+
1367.111,27672,21,NM_176870,+
1367.121,27673,33,NM_176870,+
1367.13,27674,43,NM_176870,+
1367.14,27675,46,NM_176870,+
1367.15,27676,50,NM_176870,+
13571,27677,-704,NR_036677,+
1357.1,27678,-380,NR_036677,+
1357.2,27679,-359,NR_036677,+
1357.3,27680,-356,NR_036677,+
1357.4,27681,-351,NR_036677,+
1357.5,27682,-214,NR_036677,+
1357.6,27683,-200,NR_036677,+
1357.7,27684,-198,NR_036677,+
1357.8,27685,-196,NR_036677,+
1357.9,27686,-188,NR_036677,+
1357.1,27687,-187,NR_036677,+
1357.11,27688,-176,NR_036677,+
1357.12,27689,-170,NR_036677,+
1357.13,27690,-168,NR_036677,+
1357.14,27691,-165,NR_036677,+
1357.15,27692,-163,NR_036677,+
1357.16,27693,-160,NR_036677,+
13593,27694,-3800,NM_005947,+
1359.114,27695,-3771,NM_005947,+
1359.213,27696,-3707,NM_005947,+
13582,27697,-50,NM_005950,-
1358.13,27698,-56,NM_005950,-
1358.22,27699,-61,NM_005950,-
1358.32,27700,-66,NM_005950,-
13611,27701,-326,NM_005951,+
1361.1,27702,-304,NM_005951,+
1361.2,27703,457,NM_005951,+
1361.3,27704,468,NM_005951,+
13772,27705,-17,NR_029680,+
1377.13,27706,-14,NR_029680,+
1377.21,27707,32,NR_029680,+
1377.31,27708,56,NR_029680,+
13831,27709,-11498,NR_106923,+
2933,27710,5341,NM_152727,+
13894,27711,760,NM_015993,-
1389.12,27712,754,NM_015993,-
1389.22,27713,675,NM_015993,-
1389.31,27714,674,NM_015993,-
1389.41,27715,616,NM_015993,-
1389.51,27716,607,NM_015993,-
13904,27717,10600,NM_018110,-
1390.1,27718,5984,NM_018110,-
13953,27719,7911,NM_033212,-
1395.11,27720,7910,NM_033212,-
1395.23,27721,7905,NM_033212,-
1395.32,27722,7904,NM_033212,-
1395.42,27723,7902,NM_033212,-
1395.51,27724,7901,NM_033212,-
1395.6,27725,7899,NM_033212,-
1395.7,27726,7890,NM_033212,-
1395.8,27727,7889,NM_033212,-
1395.9,27728,7886,NM_033212,-
1395.1,27729,7878,NM_033212,-
1395.111,27730,7536,NM_033212,-
1395.121,27731,7532,NM_033212,-
1395.13,27732,7526,NM_033212,-
1395.14,27733,7521,NM_033212,-
1395.15,27734,7514,NM_033212,-
1395.16,27735,7511,NM_033212,-
1395.17,27736,7505,NM_033212,-
1395.18,27737,7504,NM_033212,-
1395.19,27738,7493,NM_033212,-
1395.2,27739,7479,NM_033212,-
53,27740,-18950,NM_001290143,+
492,27741,861,NM_001145770,+
49.11,27742,3240,NM_001145770,+
14021,27743,-14079,NM_170776,+
1402.11,27744,-14069,NM_170776,+
2972,27745,168,NM_001130099,-
297.11,27746,135,NM_001130099,-
297.21,27747,101,NM_001130099,-
297.3,27748,93,NM_001130099,-
297.4,27749,89,NM_001130099,-
297.5,27750,71,NM_001130099,-
297.6,27751,26,NM_001130099,-
297.7,27752,25,NM_001130099,-
297.8,27753,-122,NM_001130099,-
297.9,27754,-127,NM_001130099,-
297.1,27755,-138,NM_001130099,-
298,27756,-675,NM_001130100,-
1404,27757,62616,NM_001278081,+
1404.1,27758,62623,NM_001278081,+
1404.2,27759,62641,NM_001278081,+
1404.3,27760,62642,NM_001278081,+
1404.4,27761,62675,NM_001278081,+
1404.5,27762,73673,NM_001278081,+
1404.6,27763,73674,NM_001278081,+
1404.7,27764,73686,NM_001278081,+
299,27765,30861,NM_001286130,-
299.1,27766,30854,NM_001286130,-
299.2,27767,30833,NM_001286130,-
299.3,27768,30786,NM_001286130,-
299.4,27769,19168,NM_001286130,-
14122,27770,8342,NM_199456,+
1412.12,27771,8374,NM_199456,+
3032,27772,-668,NM_002428,+
303.18,27773,-652,NM_002428,+
303.22,27774,-640,NM_002428,+
303.31,27775,-639,NM_002428,+
303.41,27776,-610,NM_002428,+
303.5,27777,-556,NM_002428,+
303.6,27778,-553,NM_002428,+
303.7,27779,-551,NM_002428,+
303.8,27780,-468,NM_002428,+
303.9,27781,-467,NM_002428,+
303.1,27782,-462,NM_002428,+
303.111,27783,-445,NM_002428,+
303.12,27784,-412,NM_002428,+
303.13,27785,-411,NM_002428,+
303.14,27786,2182,NM_002428,+
303.15,27787,2192,NM_002428,+
303.16,27788,3607,NM_002428,+
303.17,27789,19780,NM_002428,+
2952,27790,-12081,NM_001896,-
1425,27791,9621,NM_022910,+
14231,27792,-4741,NR_040072,+
1423.1,27793,-4693,NR_040072,+
1429,27794,996,NM_001242836,+
3041,27795,-17421,NM_206999,-
14331,27796,-271193,NM_001286220,-
1434,27797,187389,NR_028471,-
1434.1,27798,162,NR_028471,-
1434.2,27799,144,NR_028471,-
1434.3,27800,125,NR_028471,-
1434.4,27801,124,NR_028471,-
1434.5,27802,119,NR_028471,-
1434.6,27803,118,NR_028471,-
14351,27804,-124152,NM_001282301,-
1435.11,27805,-124173,NM_001282301,-
1435.2,27806,-769048,NM_001282301,-
1435.3,27807,-769052,NM_001282301,-
1435.4,27808,-789868,NM_001282301,-
1435.5,27809,-789910,NM_001282301,-
55,27810,454998,NM_001796,-
55.1,27811,454990,NM_001796,-
55.2,27812,18333,NM_001796,-
55.3,27813,1568,NM_001796,-
55.4,27814,1511,NM_001796,-
55.5,27815,438,NM_001796,-
55.6,27816,434,NM_001796,-
55.7,27817,427,NM_001796,-
55.8,27818,421,NM_001796,-
55.9,27819,-688123,NM_001796,-
55.1,27820,-688137,NM_001796,-
56,27821,1504316,NM_001797,-
56.1,27822,1504312,NM_001797,-
56.2,27823,1504310,NM_001797,-
56.3,27824,1504301,NM_001797,-
56.4,27825,1504257,NM_001797,-
56.5,27826,1049383,NM_001797,-
56.6,27827,1049372,NM_001797,-
56.7,27828,62325,NM_001797,-
56.8,27829,-806,NM_001797,-
56.9,27830,-812,NM_001797,-
56.1,27831,-939,NM_001797,-
56.11,27832,-947,NM_001797,-
56.12,27833,-1648,NM_001797,-
56.13,27834,-1664,NM_001797,-
56.14,27835,-1692,NM_001797,-
56.15,27836,-1705,NM_001797,-
3083,27837,178235,NR_027755,-
308.112,27838,178218,NR_027755,-
308.26,27839,-2613,NR_027755,-
308.32,27840,-54745,NR_027755,-
308.42,27841,-179331,NR_027755,-
308.51,27842,-179333,NR_027755,-
308.61,27843,-179340,NR_027755,-
308.71,27844,-179341,NR_027755,-
1438,27845,-198333,NM_001795,+
1438.1,27846,-120932,NM_001795,+
1438.2,27847,-120851,NM_001795,+
1438.3,27848,-56995,NM_001795,+
1438.4,27849,-135,NM_001795,+
14491,27850,258,NM_001178020,+
1449.17,27851,263,NM_001178020,+
1449.2,27852,265,NM_001178020,+
1449.3,27853,270,NM_001178020,+
1449.4,27854,274,NM_001178020,+
1449.5,27855,280,NM_001178020,+
1449.6,27856,282,NM_001178020,+
1449.7,27857,286,NM_001178020,+
1449.8,27858,287,NM_001178020,+
1449.9,27859,291,NM_001178020,+
1449.1,27860,297,NM_001178020,+
1449.11,27861,298,NM_001178020,+
1449.12,27862,302,NM_001178020,+
1449.13,27863,303,NM_001178020,+
1449.14,27864,304,NM_001178020,+
1449.15,27865,305,NM_001178020,+
1449.16,27866,314,NM_001178020,+
14511,27867,-1568,NR_109960,-
1451.11,27868,-1600,NR_109960,-
1451.29,27869,-1640,NR_109960,-
1451.31,27870,-4438,NR_109960,-
1451.41,27871,-4488,NR_109960,-
1451.51,27872,-4489,NR_109960,-
14431,27873,33304,NM_001272050,-
1443.13,27874,33300,NM_001272050,-
1443.21,27875,33245,NM_001272050,-
1443.31,27876,33231,NM_001272050,-
1443.41,27877,27070,NM_001272050,-
14501,27878,-1068,NR_073520,-
14531,27879,-1040,NM_001202509,+
1459,27880,-217,NM_144673,+
1459.1,27881,-201,NM_144673,+
1459.2,27882,-156,NM_144673,+
1459.3,27883,-145,NM_144673,+
1459.4,27884,-143,NM_144673,+
1459.5,27885,-129,NM_144673,+
316,27886,631,NM_181521,-
316.1,27887,591,NM_181521,-
14841,27888,-6,NM_005182,+
1484.11,27889,0,NM_005182,+
1484.21,27890,32,NM_005182,+
1484.3,27891,41,NM_005182,+
1484.4,27892,42,NM_005182,+
1484.5,27893,47,NM_005182,+
1484.6,27894,54,NM_005182,+
1484.7,27895,62,NM_005182,+
1484.8,27896,88,NM_005182,+
1484.9,27897,89,NM_005182,+
1484.1,27898,95,NM_005182,+
14882,27899,173,NM_001014435,+
1488.12,27900,7848,NM_001014435,+
1488.22,27901,7860,NM_001014435,+
14851,27902,-2986,NM_004062,-
14942,27903,-2989,NM_001185176,+
14921,27904,249,NM_001190202,+
1492.11,27905,13983,NM_001190202,+
1492.21,27906,14009,NM_001190202,+
1492.31,27907,14013,NM_001190202,+
14961,27908,709,NM_033309,-
1496.13,27909,696,NM_033309,-
1496.2,27910,691,NM_033309,-
1496.3,27911,667,NM_033309,-
1496.4,27912,-4208,NM_033309,-
1496.5,27913,-4209,NM_033309,-
1496.6,27914,-4219,NM_033309,-
1496.7,27915,-4220,NM_033309,-
1496.8,27916,-4227,NM_033309,-
1496.9,27917,-4246,NM_033309,-
1496.1,27918,-4251,NM_033309,-
1496.11,27919,-4252,NM_033309,-
1496.12,27920,-4283,NM_033309,-
14992,27921,-427,NM_001040667,+
1499.111,27922,-420,NM_001040667,+
1499.22,27923,-419,NM_001040667,+
1499.32,27924,-400,NM_001040667,+
1499.42,27925,-399,NM_001040667,+
1499.52,27926,-394,NM_001040667,+
1499.62,27927,-387,NM_001040667,+
15091,27928,1324,NM_001538,+
1509.17,27929,1329,NM_001538,+
1509.21,27930,1339,NM_001538,+
1509.31,27931,1344,NM_001538,+
1509.41,27932,1348,NM_001538,+
1509.51,27933,1355,NM_001538,+
1509.61,27934,1368,NM_001538,+
1509.7,27935,1370,NM_001538,+
1509.8,27936,1379,NM_001538,+
1509.9,27937,1385,NM_001538,+
1509.1,27938,1390,NM_001538,+
1509.11,27939,1587,NM_001538,+
1509.12,27940,1600,NM_001538,+
1509.13,27941,1620,NM_001538,+
1509.14,27942,1647,NM_001538,+
1509.15,27943,1657,NM_001538,+
1509.16,27944,2997,NM_001538,+
15114,27945,815,NM_001276311,+
1500,27946,494,NM_178516,-
14951,27947,503,NM_024712,+
1495.11,27948,583,NM_024712,+
1495.21,27949,588,NM_024712,+
1495.31,27950,602,NM_024712,+
1495.42,27951,613,NM_024712,+
1495.51,27952,946,NM_024712,+
1495.61,27953,956,NM_024712,+
1495.71,27954,975,NM_024712,+
1495.81,27955,989,NM_024712,+
1495.91,27956,993,NM_024712,+
15222,27957,5132,NM_001129731,+
1522.11,27958,19935,NM_001129731,+
15252,27959,313,NM_016140,-
15273,27960,-1102,NM_015964,-
1527.12,27961,-1105,NM_015964,-
1527.21,27962,-1116,NM_015964,-
1527.31,27963,-1126,NM_015964,-
3181,27964,24324,NM_004691,-
15342,27965,12138,NR_104656,-
1534.111,27966,12075,NR_104656,-
1534.21,27967,12048,NR_104656,-
1534.31,27968,449,NR_104656,-
1533,27969,-37,NM_001193524,+
1533.1,27970,-23,NM_001193524,+
1533.2,27971,-16,NM_001193524,+
1533.3,27972,-13,NM_001193524,+
1533.4,27973,-11,NM_001193524,+
1533.5,27974,-10,NM_001193524,+
1533.6,27975,0,NM_001193524,+
1533.7,27976,6,NM_001193524,+
1533.8,27977,17,NM_001193524,+
1533.9,27978,67,NM_001193524,+
1533.1,27979,76,NM_001193524,+
1533.11,27980,77,NM_001193524,+
1533.12,27981,78,NM_001193524,+
1533.13,27982,79,NM_001193524,+
1533.14,27983,85,NM_001193524,+
1533.15,27984,86,NM_001193524,+
1533.16,27985,89,NM_001193524,+
1533.17,27986,90,NM_001193524,+
1533.18,27987,91,NM_001193524,+
1533.19,27988,92,NM_001193524,+
1533.2,27989,96,NM_001193524,+
1533.21,27990,97,NM_001193524,+
1533.22,27991,104,NM_001193524,+
1533.23,27992,108,NM_001193524,+
1533.24,27993,109,NM_001193524,+
1533.25,27994,193,NM_001193524,+
1533.26,27995,221,NM_001193524,+
1533.27,27996,224,NM_001193524,+
